order_date,product_id,category,quantity,revenue,unit_cost,margin,margin_rate,client_id,country,channel
2022-02-07,Toy-362988,Toys,4,33.26,18.44,14.82,44.56,C-62723552,France,Social Media
2022-12-14,Clo-196215,Clothing,12,174.81,90.35,84.46,48.32,C-49815276,Portugal,Email
2025-05-21,Gar-229457,Garden,5,335.13,158.13,177.0,52.82,C-17891875,Canada,Store
2025-09-04,Clo-312627,Clothing,4,55.75,28.24,27.51,49.35,C-12580430,Austria,Email
2024-01-07,Ele-851725,Electronics,19,10.9,8.21,2.69,24.68,C-65202473,Portugal,Phone
2024-01-04,Ele-861882,Electronics,19,74.15,57.14,17.01,22.94,C-68244574,United Kingdom,Marketplace
2023-03-02,Hea-499475,Health,5,359.29,175.43,183.86,51.17,C-35116219,Poland,Store
2025-06-24,Fur-358773,Furniture,15,486.53,277.06,209.47,43.05,C-81382259,Canada,Store
2023-10-10,Boo-769587,Books,12,491.62,231.82,259.8,52.85,C-00841776,United States,Marketplace
2022-10-13,Spo-899572,Sports,13,249.52,161.78,87.74,35.16,C-26236676,Belgium,App
2025-06-08,Clo-311652,Clothing,6,435.33,264.52,170.81,39.24,C-12580430,Japan,Social Media
2022-11-16,Clo-107815,Clothing,17,369.73,221.33,148.4,40.14,C-40198582,Switzerland,Marketplace
2023-05-27,Foo-131651,Food,10,253.01,135.5,117.51,46.44,C-83107506,Netherlands,Social Media
2022-08-13,Off-799019,Office,14,288.52,181.67,106.85,37.03,C-30471554,Germany,Phone
2023-05-21,Ele-590469,Electronics,15,72.93,58.2,14.73,20.2,C-47126959,Germany,Store
2025-02-04,Spo-703830,Sports,10,469.14,276.77,192.37,41.0,C-57276314,Brazil,Store
2024-01-12,Hea-202871,Health,6,179.21,95.65,83.56,46.63,C-30319793,Netherlands,App
2025-09-16,Aut-147000,Automotive,16,225.84,164.01,61.83,27.38,C-75646845,Norway,Store
2024-10-25,Fur-354489,Furniture,2,337.47,182.22,155.25,46.0,C-47610621,Australia,Marketplace
2023-04-13,Boo-043591,Books,10,170.28,81.68,88.6,52.03,C-67407359,Brazil,Phone
2024-07-26,Bea-818333,Beauty,5,130.86,70.8,60.06,45.9,C-52887037,United States,Social Media
2024-02-04,Boo-617699,Books,9,317.37,171.07,146.3,46.1,C-27196768,Japan,App
2022-06-12,Gar-663859,Garden,19,17.37,9.18,8.19,47.15,C-73916205,Brazil,Email
2023-10-15,Toy-917737,Toys,19,361.76,202.39,159.37,44.05,C-45636454,Germany,Marketplace
2024-06-19,Gar-148490,Garden,9,259.44,136.61,122.83,47.34,C-64872090,United Kingdom,Social Media
2024-03-18,Clo-321710,Clothing,16,304.85,185.27,119.58,39.23,C-49815276,Canada,Social Media
2022-03-23,Tra-781060,Travel,19,317.78,156.92,160.86,50.62,C-17061425,Canada,Web
2023-04-26,Fur-471682,Furniture,4,265.89,150.89,115.0,43.25,C-12333049,Poland,Web
2023-05-31,Toy-277390,Toys,5,293.35,151.01,142.34,48.52,C-04939919,Mexico,Marketplace
2022-07-06,Spo-432001,Sports,18,343.48,195.0,148.48,43.23,C-05513157,Switzerland,App
2022-05-26,Bea-103425,Beauty,8,377.79,238.85,138.94,36.78,C-26979236,Germany,Social Media
2024-10-02,Ele-899832,Electronics,13,365.09,259.68,105.41,28.87,C-38625489,Japan,Social Media
2022-06-01,Fur-820935,Furniture,9,435.46,238.71,196.75,45.18,C-68350413,Canada,Marketplace
2025-10-18,Fur-397493,Furniture,10,98.77,50.1,48.67,49.28,C-87040379,Japan,App
2022-04-03,Gar-852909,Garden,4,203.57,118.18,85.39,41.95,C-47610621,Switzerland,Email
2024-11-20,Tra-655709,Travel,19,474.16,229.0,245.16,51.7,C-79221200,Netherlands,Store
2023-06-24,Clo-879230,Clothing,4,201.31,119.78,81.53,40.5,C-37064939,Portugal,Email
2023-10-11,Jew-722301,Jewelry,13,66.81,47.87,18.94,28.35,C-47158870,United States,App
2023-08-25,Hea-335144,Health,17,265.1,139.62,125.48,47.33,C-73002312,Mexico,Store
2022-02-18,Gar-668868,Garden,11,59.2,34.69,24.51,41.4,C-37129412,United Kingdom,Phone
2025-07-05,Fur-621853,Furniture,2,105.41,53.05,52.36,49.67,C-37917365,Australia,Phone
2023-06-25,Mus-110123,Music,5,499.17,256.0,243.17,48.71,C-00841776,Japan,Social Media
2025-12-04,Foo-329225,Food,13,272.97,131.21,141.76,51.93,C-20993421,Poland,Web
2022-06-05,Bea-512224,Beauty,3,145.61,81.89,63.72,43.76,C-37051546,Belgium,Web
2024-02-14,Hea-976599,Health,19,497.41,271.43,225.98,45.43,C-39436251,Poland,Phone
2023-06-30,Gar-378578,Garden,19,483.45,261.46,221.99,45.92,C-01547198,United Kingdom,Marketplace
2025-06-14,Bea-028957,Beauty,16,223.17,131.75,91.42,40.96,C-37064939,Poland,Phone
2023-10-12,Foo-663256,Food,16,133.9,73.11,60.79,45.4,C-28304596,Canada,Email
2025-10-23,Aut-476490,Automotive,3,420.01,297.02,122.99,29.28,C-55808616,Australia,App
2024-09-27,Foo-503344,Food,9,359.23,183.28,175.95,48.98,C-94303573,Poland,App
2024-12-16,Tra-105634,Travel,19,345.04,156.94,188.1,54.52,C-86518759,Sweden,Store
2022-06-24,Foo-659648,Food,1,447.09,252.75,194.34,43.47,C-51478804,France,Phone
2025-05-22,Bea-943248,Beauty,14,346.26,216.61,129.65,37.44,C-76954347,United States,Marketplace
2022-01-27,Boo-021150,Books,11,145.48,62.54,82.94,57.01,C-72092825,Canada,App
2025-02-16,Bea-874309,Beauty,18,348.46,184.76,163.7,46.98,C-61633514,Denmark,Marketplace
2022-05-27,Jew-634828,Jewelry,7,156.38,110.12,46.26,29.58,C-89002813,Italy,Store
2024-05-17,Clo-629427,Clothing,6,380.82,245.84,134.98,35.44,C-77361430,Belgium,Email
2022-09-22,Toy-756249,Toys,12,311.78,173.02,138.76,44.51,C-19170576,United Kingdom,Social Media
2025-11-27,Boo-283235,Books,2,43.32,19.67,23.65,54.59,C-72242279,Switzerland,Marketplace
2022-09-15,Ele-656260,Electronics,13,258.85,193.67,65.18,25.18,C-29837314,Switzerland,Web
2025-04-27,Toy-308846,Toys,1,174.93,85.36,89.57,51.2,C-31690979,Brazil,Social Media
2024-04-06,Clo-281869,Clothing,15,167.64,98.84,68.8,41.04,C-49397780,Norway,App
2024-01-13,Gar-553010,Garden,8,303.12,169.88,133.24,43.96,C-39926695,Belgium,Email
2023-12-11,Hea-417294,Health,18,164.55,87.64,76.91,46.74,C-86869118,Mexico,Store
2025-06-16,Jew-213119,Jewelry,15,389.56,306.72,82.84,21.27,C-81701957,Canada,Store
2025-09-12,Jew-542347,Jewelry,8,40.04,30.1,9.94,24.83,C-19038565,Japan,Web
2024-12-29,Ele-542449,Electronics,2,331.89,237.11,94.78,28.56,C-59159872,Mexico,Marketplace
2024-11-14,Boo-201773,Books,11,405.55,200.08,205.47,50.66,C-48912788,Belgium,Web
2025-03-25,Tra-352489,Travel,8,338.05,172.44,165.61,48.99,C-44499409,United Kingdom,Marketplace
2022-08-07,Off-534975,Office,13,251.13,156.11,95.02,37.84,C-44555741,Mexico,Web
2023-07-15,Aut-344647,Automotive,1,475.4,341.9,133.5,28.08,C-17061425,Norway,Web
2025-11-03,Foo-361914,Food,18,153.47,78.34,75.13,48.95,C-62568079,Canada,Store
2024-06-10,Boo-532982,Books,5,14.49,7.21,7.28,50.24,C-72092825,Poland,Marketplace
2025-05-02,Hea-694878,Health,1,218.83,118.99,99.84,45.62,C-15459783,United States,Web
2024-11-29,Aut-127260,Automotive,12,21.34,15.31,6.03,28.26,C-90845763,Brazil,Email
2023-08-20,Jew-361603,Jewelry,5,477.2,381.27,95.93,20.1,C-37051546,Poland,Email
2022-12-09,Bea-686001,Beauty,16,108.91,59.39,49.52,45.47,C-58286274,Germany,App
2023-05-18,Hea-976347,Health,18,395.52,201.26,194.26,49.12,C-58286274,Portugal,Email
2023-03-26,Clo-696088,Clothing,2,388.41,244.57,143.84,37.03,C-88320178,Switzerland,Phone
2022-12-02,Ele-836519,Electronics,15,112.78,78.98,33.8,29.97,C-78366570,France,Email
2022-01-04,Clo-961055,Clothing,11,312.51,165.69,146.82,46.98,C-39866633,Germany,Email
2024-01-29,Off-739274,Office,10,28.8,16.61,12.19,42.33,C-64976490,Austria,Store
2023-06-01,Hea-201764,Health,3,244.37,120.41,123.96,50.73,C-52317772,Spain,Store
2025-06-03,Spo-751229,Sports,13,12.25,7.94,4.31,35.18,C-82800732,Netherlands,Store
2025-03-19,Spo-186505,Sports,13,460.97,267.52,193.45,41.97,C-46420629,Switzerland,Store
2022-08-26,Gar-370085,Garden,3,488.16,265.38,222.78,45.64,C-87040379,Sweden,Web
2022-04-13,Boo-207459,Books,10,115.03,48.78,66.25,57.59,C-67825246,United States,Phone
2025-04-13,Jew-056561,Jewelry,4,108.01,78.73,29.28,27.11,C-89670350,France,Email
2024-10-06,Jew-791796,Jewelry,14,378.09,287.9,90.19,23.85,C-72683595,Sweden,Web
2024-11-23,Foo-339152,Food,17,130.42,69.44,60.98,46.76,C-33021481,Belgium,Email
2023-06-02,Foo-397190,Food,1,448.06,254.34,193.72,43.24,C-59020319,Japan,Store
2023-03-16,Foo-739426,Food,15,289.09,141.77,147.32,50.96,C-41162591,United States,Web
2025-08-01,Bea-024053,Beauty,2,178.63,106.83,71.8,40.19,C-49397780,Belgium,Web
2022-08-13,Toy-433288,Toys,18,417.18,203.51,213.67,51.22,C-26585447,Japan,Marketplace
2023-07-19,Fur-394426,Furniture,7,249.24,140.11,109.13,43.79,C-32651600,Sweden,App
2025-07-04,Toy-219171,Toys,13,456.26,241.2,215.06,47.14,C-39162899,Mexico,Marketplace
2024-12-18,Clo-959093,Clothing,3,464.37,240.67,223.7,48.17,C-11155161,Germany,Social Media
2022-09-03,Toy-731805,Toys,3,86.88,45.29,41.59,47.87,C-40067311,Italy,Marketplace
2025-05-22,Bea-521694,Beauty,13,6.15,3.09,3.06,49.76,C-27196768,Sweden,App
2024-07-16,Gar-105128,Garden,4,492.05,260.87,231.18,46.98,C-99169652,Spain,App
2024-08-10,Clo-563254,Clothing,16,453.54,274.22,179.32,39.54,C-08778513,United States,Marketplace
2024-03-29,Toy-812502,Toys,8,32.45,14.91,17.54,54.05,C-18275651,United Kingdom,Email
2022-08-04,Bea-722003,Beauty,8,417.35,267.44,149.91,35.92,C-73684347,Netherlands,Phone
2025-11-27,Fur-109573,Furniture,16,231.61,126.05,105.56,45.58,C-79221200,Australia,Marketplace
2022-10-10,Toy-234362,Toys,2,133.19,76.18,57.01,42.8,C-36370257,Brazil,Phone
2023-07-27,Bea-757098,Beauty,9,439.98,227.08,212.9,48.39,C-38184234,Portugal,Email
2025-05-23,Off-106327,Office,13,102.35,63.81,38.54,37.66,C-62996511,Norway,Social Media
2023-01-17,Foo-404462,Food,12,473.91,221.02,252.89,53.36,C-69162101,Norway,Email
2024-12-04,Off-150271,Office,2,106.78,59.8,46.98,44.0,C-53855648,United States,Store
2022-06-21,Jew-826261,Jewelry,9,308.77,245.1,63.67,20.62,C-26515381,Netherlands,App
2025-05-29,Foo-847557,Food,1,115.43,55.97,59.46,51.51,C-88967135,Mexico,Store
2025-11-09,Jew-629399,Jewelry,6,275.11,193.53,81.58,29.65,C-89120419,Portugal,Email
2025-01-23,Mus-367421,Music,2,343.57,182.45,161.12,46.9,C-75689785,United Kingdom,Social Media
2022-02-13,Ele-524457,Electronics,3,99.16,75.32,23.84,24.04,C-78345155,Germany,Web
2022-08-16,Off-880375,Office,15,262.84,148.98,113.86,43.32,C-62568079,Norway,Web
2023-07-28,Ele-878840,Electronics,7,237.18,166.84,70.34,29.66,C-47664246,Portugal,Email
2022-11-13,Ele-406165,Electronics,13,40.16,30.74,9.42,23.46,C-93334755,Poland,Store
2024-01-01,Fur-571601,Furniture,16,410.06,206.68,203.38,49.6,C-69500046,Mexico,Phone
2025-09-20,Foo-865167,Food,13,171.16,100.93,70.23,41.03,C-46420629,Poland,Marketplace
2023-08-24,Mus-584419,Music,12,289.42,149.34,140.08,48.4,C-29289808,Sweden,App
2023-09-16,Jew-388339,Jewelry,17,259.82,200.24,59.58,22.93,C-81382259,Brazil,Phone
2023-04-12,Bea-735372,Beauty,11,259.06,138.57,120.49,46.51,C-86027215,Canada,Store
2022-10-24,Clo-107127,Clothing,7,58.08,36.71,21.37,36.79,C-46420629,Austria,Marketplace
2023-06-29,Bea-697124,Beauty,13,214.62,124.62,90.0,41.93,C-81382259,Italy,Social Media
2023-05-04,Clo-161971,Clothing,10,228.92,143.89,85.03,37.14,C-94814589,Japan,Marketplace
2024-10-16,Off-742295,Office,10,368.15,197.04,171.11,46.48,C-07760687,Poland,Social Media
2022-08-03,Spo-309884,Sports,13,420.81,260.15,160.66,38.18,C-40198582,Netherlands,Store
2024-10-22,Bea-196562,Beauty,19,274.77,161.07,113.7,41.38,C-62996511,Mexico,Web
2023-10-23,Toy-678641,Toys,17,47.96,21.88,26.08,54.38,C-94070452,Denmark,Email
2023-10-16,Toy-636627,Toys,7,122.24,61.45,60.79,49.73,C-58039152,Canada,App
2024-03-12,Boo-068570,Books,4,86.64,37.05,49.59,57.24,C-32817405,Spain,Store
2025-05-15,Foo-406544,Food,17,66.68,33.6,33.08,49.61,C-04328131,Austria,Phone
2022-12-07,Clo-830479,Clothing,4,186.12,103.76,82.36,44.25,C-68477878,Italy,Web
2023-12-05,Clo-119168,Clothing,18,118.55,67.72,50.83,42.88,C-26585447,Denmark,Social Media
2023-02-11,Hea-413012,Health,8,113.06,62.64,50.42,44.6,C-55982971,Mexico,App
2024-05-02,Gar-988028,Garden,8,32.07,17.32,14.75,45.99,C-51519582,Belgium,Marketplace
2022-11-02,Foo-072666,Food,16,13.75,6.27,7.48,54.4,C-79753954,Switzerland,Store
2024-05-23,Fur-102173,Furniture,15,55.87,32.69,23.18,41.49,C-86518759,Brazil,Marketplace
2023-05-10,Boo-317395,Books,18,90.24,48.94,41.3,45.77,C-64670898,Spain,App
2025-07-08,Fur-787223,Furniture,19,218.34,115.46,102.88,47.12,C-80623701,Mexico,Store
2023-08-01,Off-274477,Office,6,257.71,134.88,122.83,47.66,C-83177447,Poland,Phone
2025-10-19,Off-764407,Office,9,74.59,42.53,32.06,42.98,C-37064939,Austria,Store
2023-06-25,Fur-167681,Furniture,16,215.27,124.57,90.7,42.13,C-52309125,France,Phone
2024-02-07,Fur-978062,Furniture,9,174.17,100.16,74.01,42.49,C-11155161,Portugal,Email
2024-06-14,Mus-855324,Music,17,95.79,48.44,47.35,49.43,C-82044329,United States,Marketplace
2023-03-31,Foo-695650,Food,4,8.39,3.96,4.43,52.8,C-26515381,Brazil,Marketplace
2025-03-13,Fur-135997,Furniture,15,236.17,141.03,95.14,40.28,C-29289808,Italy,Phone
2025-04-30,Toy-403980,Toys,11,344.4,174.04,170.36,49.47,C-81775030,Austria,Phone
2025-10-08,Gar-578514,Garden,14,117.01,57.45,59.56,50.9,C-08506429,Poland,Web
2022-10-26,Gar-077632,Garden,17,70.24,33.16,37.08,52.79,C-05034158,Poland,Email
2023-03-03,Ele-301612,Electronics,13,444.09,329.37,114.72,25.83,C-52592154,Mexico,Phone
2023-12-17,Spo-002094,Sports,9,141.14,84.73,56.41,39.97,C-94070452,Poland,Marketplace
2024-01-27,Off-307727,Office,16,115.69,67.85,47.84,41.35,C-59063277,Denmark,Social Media
2022-01-31,Clo-049021,Clothing,8,429.26,276.62,152.64,35.56,C-12580430,Canada,Web
2022-11-28,Hea-202858,Health,14,409.47,201.23,208.24,50.86,C-79221200,Belgium,Marketplace
2025-12-05,Tra-539650,Travel,15,226.93,131.2,95.73,42.18,C-58474864,Norway,Store
2022-02-21,Clo-172647,Clothing,7,247.17,147.86,99.31,40.18,C-96989572,Italy,Marketplace
2025-11-08,Spo-963525,Sports,11,112.79,65.31,47.48,42.1,C-73916205,Canada,Email
2022-08-31,Hea-480388,Health,3,43.76,26.01,17.75,40.56,C-89064843,Germany,Phone
2024-02-14,Mus-274329,Music,7,288.85,149.4,139.45,48.28,C-25677245,Switzerland,App
2023-11-17,Foo-170843,Food,5,53.68,26.96,26.72,49.78,C-52317772,Austria,Web
2025-12-11,Bea-343822,Beauty,9,227.39,143.85,83.54,36.74,C-52592154,Mexico,Phone
2025-11-16,Foo-905416,Food,19,470.55,258.8,211.75,45.0,C-23784180,Netherlands,Store
2025-11-13,Clo-690429,Clothing,13,476.65,288.29,188.36,39.52,C-88895592,France,Marketplace
2023-07-27,Clo-829622,Clothing,19,123.47,78.34,45.13,36.55,C-33999881,Canada,Phone
2024-05-21,Hea-464021,Health,16,313.94,167.26,146.68,46.72,C-32843008,Denmark,Phone
2023-12-01,Hea-665124,Health,2,239.67,134.69,104.98,43.8,C-37474215,Switzerland,App
2025-12-02,Off-764884,Office,1,438.46,261.68,176.78,40.32,C-10361116,Australia,Web
2023-06-03,Mus-158185,Music,3,139.36,67.39,71.97,51.64,C-10235413,Spain,Web
2025-04-27,Off-279032,Office,12,6.83,3.49,3.34,48.9,C-51246237,Denmark,Phone
2023-08-18,Spo-801180,Sports,6,85.47,53.02,32.45,37.97,C-04939919,France,Web
2025-10-06,Fur-837445,Furniture,2,178.01,86.64,91.37,51.33,C-17535660,Austria,Store
2022-10-10,Foo-423419,Food,16,161.28,89.94,71.34,44.23,C-38574173,Italy,Marketplace
2025-03-26,Hea-773770,Health,5,396.72,237.05,159.67,40.25,C-38246466,Italy,Store
2023-08-22,Jew-773731,Jewelry,12,341.88,251.18,90.7,26.53,C-83275937,United Kingdom,Social Media
2022-05-28,Spo-639379,Sports,4,153.28,81.74,71.54,46.67,C-97634667,Sweden,Marketplace
2022-03-11,Toy-807147,Toys,14,231.58,111.22,120.36,51.97,C-86518759,Switzerland,Social Media
2025-10-25,Mus-435795,Music,17,52.3,26.08,26.22,50.13,C-00309261,Denmark,Marketplace
2022-08-22,Clo-527194,Clothing,12,449.58,288.36,161.22,35.86,C-81507503,Japan,Phone
2023-11-10,Off-617413,Office,13,468.04,265.19,202.85,43.34,C-08778513,Norway,Web
2023-09-28,Spo-798240,Sports,17,490.0,261.98,228.02,46.53,C-41162591,Netherlands,Store
2023-04-12,Tra-676472,Travel,15,434.93,231.21,203.72,46.84,C-39560630,Sweden,Phone
2023-07-11,Foo-744989,Food,9,91.11,51.01,40.1,44.01,C-69447619,Switzerland,Social Media
2024-06-12,Hea-589233,Health,10,27.87,14.63,13.24,47.51,C-73217982,Japan,Web
2024-04-15,Clo-067105,Clothing,6,291.9,177.54,114.36,39.18,C-08506429,Norway,Web
2025-08-03,Bea-372356,Beauty,17,456.74,250.62,206.12,45.13,C-67407359,Canada,Email
2023-09-10,Tra-983179,Travel,12,92.79,51.27,41.52,44.75,C-47610621,Poland,Social Media
2025-08-10,Mus-463435,Music,9,8.49,3.97,4.52,53.24,C-42855881,Mexico,Marketplace
2022-05-14,Spo-236106,Sports,2,403.72,223.38,180.34,44.67,C-04633523,Canada,Social Media
2022-01-08,Boo-812851,Books,16,43.01,22.88,20.13,46.8,C-62286818,Austria,Store
2022-01-28,Clo-388402,Clothing,16,209.78,122.15,87.63,41.77,C-00687619,Brazil,Phone
2024-02-22,Foo-535444,Food,1,341.05,168.06,172.99,50.72,C-26979236,Brazil,App
2025-08-26,Ele-529350,Electronics,11,122.21,96.97,25.24,20.65,C-39436251,Norway,Marketplace
2023-06-25,Jew-709177,Jewelry,3,46.56,35.81,10.75,23.09,C-27871303,France,Web
2023-09-19,Aut-420961,Automotive,2,386.16,271.11,115.05,29.79,C-99169652,Mexico,Email
2024-11-23,Tra-559228,Travel,14,316.94,167.95,148.99,47.01,C-03018434,Belgium,Social Media
2022-01-07,Fur-546751,Furniture,1,494.3,297.49,196.81,39.82,C-69738704,Denmark,Email
2022-02-09,Aut-298332,Automotive,6,175.43,131.51,43.92,25.04,C-81507503,Spain,Email
2025-09-15,Foo-071813,Food,7,35.57,17.31,18.26,51.34,C-75340146,Spain,App
2024-06-27,Toy-558305,Toys,2,368.5,196.91,171.59,46.56,C-40806894,Norway,Email
2022-03-03,Off-251824,Office,2,263.26,152.82,110.44,41.95,C-69293751,Italy,Social Media
2025-01-14,Toy-376519,Toys,15,110.54,61.54,49.0,44.33,C-28416438,United States,App
2025-02-13,Ele-685604,Electronics,5,391.96,281.35,110.61,28.22,C-14943389,Poland,Marketplace
2025-08-13,Tra-789129,Travel,13,105.86,57.27,48.59,45.9,C-37051546,France,Social Media
2023-01-14,Fur-232129,Furniture,19,134.03,64.85,69.18,51.62,C-07760687,Italy,Social Media
2022-11-18,Boo-408119,Books,19,50.8,25.62,25.18,49.57,C-33068412,Japan,App
2024-01-03,Ele-635218,Electronics,15,202.72,161.37,41.35,20.4,C-70657289,Spain,Store
2025-11-19,Tra-578374,Travel,1,212.37,100.38,111.99,52.73,C-37474215,Canada,Email
2025-10-12,Gar-612673,Garden,3,259.71,130.79,128.92,49.64,C-71466492,Netherlands,Web
2024-04-18,Aut-036652,Automotive,18,355.94,262.79,93.15,26.17,C-70244943,Belgium,App
2023-02-23,Ele-662614,Electronics,17,453.52,350.68,102.84,22.68,C-42434139,Brazil,Email
2025-09-21,Aut-725187,Automotive,8,73.18,52.28,20.9,28.56,C-47893692,Austria,Social Media
2022-01-20,Clo-585919,Clothing,11,31.9,19.13,12.77,40.03,C-10606874,Canada,App
2023-02-16,Toy-866959,Toys,8,14.17,8.03,6.14,43.33,C-75699845,United States,App
2023-07-03,Clo-963081,Clothing,6,76.09,46.34,29.75,39.1,C-20756941,Canada,Social Media
2025-07-06,Jew-733936,Jewelry,6,330.68,254.99,75.69,22.89,C-08836017,Netherlands,Social Media
2023-08-28,Gar-628372,Garden,6,365.1,187.47,177.63,48.65,C-33999881,Netherlands,Store
2022-12-23,Fur-644059,Furniture,2,394.32,239.59,154.73,39.24,C-55942318,Netherlands,Phone
2022-07-20,Boo-375789,Books,10,125.64,55.48,70.16,55.84,C-00734746,Poland,Phone
2025-12-05,Mus-059019,Music,10,156.42,70.19,86.23,55.13,C-26550289,Germany,Store
2025-08-04,Aut-991244,Automotive,9,244.15,174.91,69.24,28.36,C-90845763,Spain,Phone
2024-12-07,Boo-675827,Books,3,36.28,18.05,18.23,50.25,C-37577776,Netherlands,Store
2024-02-04,Aut-907239,Automotive,2,307.52,235.61,71.91,23.38,C-72242279,Norway,Email
2025-10-25,Foo-890960,Food,4,491.95,231.12,260.83,53.02,C-37128076,Brazil,Phone
2022-08-19,Ele-851665,Electronics,8,183.6,143.46,40.14,21.86,C-23795358,Italy,Phone
2025-01-23,Jew-000372,Jewelry,9,377.66,295.06,82.6,21.87,C-89120419,Netherlands,Phone
2022-10-30,Toy-233865,Toys,2,252.52,132.9,119.62,47.37,C-20753265,Austria,Social Media
2025-05-26,Mus-735097,Music,16,68.27,35.94,32.33,47.36,C-50752708,Canada,Phone
2023-01-22,Hea-202459,Health,6,293.21,145.27,147.94,50.46,C-32817405,Brazil,Marketplace
2023-12-16,Aut-071564,Automotive,8,153.44,106.94,46.5,30.31,C-78075298,Brazil,Store
2024-07-13,Boo-123297,Books,3,22.03,11.66,10.37,47.07,C-15459783,Belgium,Phone
2025-01-19,Jew-652346,Jewelry,11,319.29,239.41,79.88,25.02,C-83177447,Japan,Phone
2022-02-27,Bea-063615,Beauty,5,430.17,230.95,199.22,46.31,C-70756710,Poland,Phone
2023-03-10,Mus-246576,Music,12,175.66,90.71,84.95,48.36,C-03523735,Portugal,Phone
2023-06-06,Bea-291589,Beauty,11,198.2,125.62,72.58,36.62,C-36175071,United Kingdom,Web
2024-02-07,Clo-714507,Clothing,5,446.06,265.34,180.72,40.51,C-28315599,Canada,Email
2024-04-08,Toy-871964,Toys,3,407.74,201.89,205.85,50.49,C-57180432,Norway,Email
2023-04-28,Off-895867,Office,9,358.9,202.0,156.9,43.72,C-06990710,Brazil,Marketplace
2023-01-02,Off-981273,Office,18,128.15,76.61,51.54,40.22,C-04097034,Poland,Store
2024-06-07,Hea-941635,Health,12,455.56,218.42,237.14,52.05,C-89120419,United Kingdom,Web
2025-12-01,Foo-415950,Food,4,81.44,39.3,42.14,51.74,C-96292154,Austria,Social Media
2025-09-16,Boo-165172,Books,7,315.25,147.97,167.28,53.06,C-77349636,Australia,Web
2025-06-12,Tra-407954,Travel,11,19.26,10.18,9.08,47.14,C-40333132,United Kingdom,Store
2024-06-01,Hea-601262,Health,2,323.64,167.48,156.16,48.25,C-98924873,Belgium,App
2023-02-15,Ele-645337,Electronics,12,142.19,103.78,38.41,27.01,C-71466492,Australia,App
2022-07-02,Ele-704159,Electronics,9,227.59,160.25,67.34,29.59,C-72092825,Canada,Web
2025-08-03,Boo-964933,Books,6,175.91,71.22,104.69,59.51,C-68320563,Mexico,Social Media
2025-02-20,Tra-918259,Travel,7,90.51,44.01,46.5,51.38,C-37096293,Norway,Marketplace
2022-06-07,Fur-062716,Furniture,6,312.88,173.42,139.46,44.57,C-15874792,Belgium,App
2025-09-08,Foo-331205,Food,18,441.58,235.56,206.02,46.66,C-34566214,Mexico,Phone
2022-01-13,Jew-029884,Jewelry,13,479.75,359.53,120.22,25.06,C-07996478,United Kingdom,Email
2023-07-20,Aut-526084,Automotive,9,100.21,72.25,27.96,27.9,C-20077461,Canada,Marketplace
2024-05-21,Tra-406970,Travel,19,360.1,173.86,186.24,51.72,C-03244042,Mexico,Social Media
2023-07-09,Off-667521,Office,4,333.85,184.32,149.53,44.79,C-10064712,Italy,App
2023-11-09,Mus-904179,Music,4,174.97,76.89,98.08,56.06,C-52832921,Germany,Social Media
2024-05-12,Fur-067713,Furniture,13,14.45,7.17,7.28,50.38,C-39162899,Sweden,Store
